Date,AAVE-USD,ADA-USD,ALGO-USD,ATOM-USD,AVAX-USD,BCH-USD,BNB-USD,BTC-USD,CHR-USD,DASH-USD,DOGE-USD,DOT-USD,EOS-USD,ETC-USD,ETH-USD,FTT-USD,LINK-USD,LTC-USD,NEO-USD,PEPE24478-USD,SOL-USD,THETA-USD,TRX-USD,UNI-USD,USDT-USD,VET-USD,WIF-USD,XLM-USD,XMR-USD,XRP-USD
2024-04-13,82.86978149414062,0.4479080140590668,0.16835199296474457,8.092049598693848,34.07841110229492,481.4837646484375,554.2998046875,63821.47265625,0.32600700855255127,28.300233840942383,0.1531679928302765,6.417977809906006,0.7324450016021729,25.526031494140625,3004.900390625,1.1809990406036377,13.3458251953125,77.60658264160156,16.84079360961914,4.999999873689376e-06,139.34169006347656,1.995764970779419,0.11030299961566925,0.00019200000679120421,1.0012129545211792,0.04031100124120712,2.3457388877868652,0.1056860014796257,115.67832946777344,0.4808189868927002
2024-04-14,88.10707092285156,0.46891099214553833,0.1795469969511032,8.361625671386719,37.316444396972656,527.90087890625,567.2184448242188,65738.7265625,0.339478999376297,30.139846801757812,0.1622850000858307,6.8693461418151855,0.7753999829292297,27.044130325317383,3156.94189453125,1.3001070022583008,14.119750022888184,79.9143295288086,20.903722763061523,4.999999873689376e-06,151.28494262695312,2.166780948638916,0.11259199678897858,0.00019700000120792538,1.00108003616333,0.04297399893403053,3.0522239208221436,0.11076299846172333,121.53353118896484,0.5042579770088196
2024-04-15,84.92233276367188,0.46079498529434204,0.17032800614833832,8.136923789978027,35.157203674316406,507.9172058105469,552.87451171875,63426.2109375,0.314536988735199,28.457460403442383,0.16136899590492249,6.712531089782715,0.7548660039901733,26.453842163085938,3101.600341796875,1.2405619621276855,13.582572937011719,78.07315063476562,20.35837745666504,4.999999873689376e-06,138.5086212158203,2.0187840461730957,0.11152999848127365,0.0001900000061141327,1.0003770589828491,0.04134900122880936,2.751173973083496,0.10762500017881393,123.28845977783203,0.4977310001850128
2024-04-16,86.8389892578125,0.45860499143600464,0.17431099712848663,8.167922019958496,34.76621627807617,487.4125671386719,537.829345703125,63811.86328125,0.3062489926815033,28.210580825805664,0.15598900616168976,6.700047016143799,0.7487930059432983,26.1586856842041,3084.920166015625,1.2992390394210815,13.488032341003418,79.92219543457031,19.327669143676758,4.999999873689376e-06,136.27932739257812,2.0349249839782715,0.11182499676942825,0.00019099999917671084,1.000393033027649,0.03990200161933899,2.683393955230713,0.10960599780082703,121.8382568359375,0.49669501185417175
2024-04-17,83.63579559326172,0.4442949891090393,0.16847200691699982,8.041481018066406,33.54623794555664,463.61480712890625,534.416015625,61276.69140625,0.30181199312210083,27.583459854125977,0.14760500192642212,6.57962703704834,0.7313299775123596,25.410484313964844,2984.7275390625,1.23163902759552,13.135204315185547,80.16748046875,17.397966384887695,4.999999873689376e-06,131.86618041992188,1.9889869689941406,0.10973700135946274,0.00018400000408291817,0.9999939799308777,0.037985000759363174,2.4198830127716064,0.10755299776792526,117.14753723144531,0.4948410093784332
2024-04-18,85.44498443603516,0.45814400911331177,0.17465899884700775,8.205324172973633,34.85084533691406,483.3103332519531,552.172119140625,63512.75390625,0.3019790053367615,29.054012298583984,0.15244799852371216,6.785522937774658,0.7604150176048279,26.134923934936523,3066.027587890625,1.259093999862671,13.89305305480957,80.79938507080078,18.46198081970215,4.999999873689376e-06,142.0823974609375,2.0804100036621094,0.10932900011539459,0.0001900000061141327,1.0005509853363037,0.03968700021505356,2.5714669227600098,0.11050999909639359,116.42863464355469,0.5029829740524292
2024-04-19,85.90052032470703,0.46878400444984436,0.17513899505138397,8.162455558776855,34.72248077392578,477.1127624511719,554.8892822265625,63843.5703125,0.3069790005683899,29.62492561340332,0.15626800060272217,6.687657833099365,0.7776600122451782,26.086320877075195,3059.278564453125,1.2406120300292969,13.966599464416504,80.9097900390625,18.305740356445312,4.999999873689376e-06,142.6804962158203,2.065190076828003,0.10994800180196762,0.00019200000679120421,1.000594973564148,0.04056299850344658,2.930582046508789,0.11185599863529205,117.04859924316406,0.503786027431488
2024-04-20,91.78141784667969,0.5059080123901367,0.1915919929742813,8.676119804382324,38.301055908203125,515.57373046875,570.9605102539062,64994.44140625,0.3280090093612671,31.474756240844727,0.1628270000219345,7.234262943267822,0.8237050175666809,27.894874572753906,3157.627197265625,1.3895440101623535,14.964591979980469,85.092041015625,18.8936824798584,6.000000212225132e-06,151.13356018066406,2.320375919342041,0.11112000048160553,0.00019500000053085387,1.0004290342330933,0.04237699881196022,3.032197952270508,0.11590699851512909,122.16692352294922,0.5292930006980896
2024-04-21,91.02448272705078,0.4992919862270355,0.1873989999294281,8.740612983703613,37.11705017089844,502.52093505859375,579.6199340820312,64926.64453125,0.317891001701355,30.661008834838867,0.15826000273227692,7.135028839111328,0.8118919730186462,27.450271606445312,3147.28857421875,1.424096941947937,15.080411911010742,84.16567993164062,19.25657081604004,6.000000212225132e-06,148.60931396484375,2.2498090267181396,0.11134699732065201,0.00019500000053085387,1.0002130270004272,0.04125500097870827,2.9244558811187744,0.11385499686002731,118.64810943603516,0.5246800184249878
2024-04-22,96.45050811767578,0.516884982585907,0.19544099271297455,8.921036720275879,39.22599411010742,522.2345581054688,605.5755004882812,66837.6796875,0.3331170082092285,31.71283721923828,0.16119399666786194,7.477910995483398,0.848380982875824,28.35677146911621,3201.652099609375,1.5429149866104126,15.465097427368164,85.4677963256836,19.81626319885254,7.000000096013537e-06,157.03121948242188,2.3528048992156982,0.11229000240564346,0.00019999999494757503,1.0003360509872437,0.04268199950456619,2.910183906555176,0.1182280033826828,121.12319946289062,0.556833028793335
